id,R_ID,Q_ID,Q_code,Question,Q_status,IS,X,L,Q_detail,QA_id,Q_img,Q_Check,Q_Comment,desc,A_code,a_type,a_no,A2_code,g_choice,status,ans_id,g_ans,remark,skip,end,multiple choice,add,q,A_Check,A_Comment,edit gude,EDITED
572,R11,Q01,R11Q01,จำนวนตู้โทรศัพท์ผู้พิการ,on,1,1,2,บริเวณที่มีบริการโทรศัพท์สาธารณะ มีโทรศัพท์สำหรับคนพิการ อย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1mNeuuqvCrfJsVFvjPSpY7KM5Z1V5Q5os,ไม่เข้าใจ,,M3: มีเฉพาะโทรศัพท์ทั่วไป,M3,M,1,M1,มีเฉพาะโทรศัพท์ทั่วไป,on,,M1 : มีเฉพาะโทรศัพท์ทั่วไป,,0,0,0,0,จำนวน,ผ่าน,,,TRUE
573,R11,Q01,R11Q01,จำนวนตู้โทรศัพท์ผู้พิการ,on,1,1,2,บริเวณที่มีบริการโทรศัพท์สาธารณะ มีโทรศัพท์สำหรับคนพิการ อย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1mNeuuqvCrfJsVFvjPSpY7KM5Z1V5Q5os,ไม่เข้าใจ,,M4: ไม่อยู่ในสภาพใช้การได้,M4,M,2,M2,มีแต่ไม่สามารถใช้งานได้,on,,M2 : มีแต่ไม่สามารถใช้งานได้,,0,0,0,0,จำนวน,ไม่เข้าใจ,มีแต่ไม่สามารถใช้งานได้,,TRUE
574,R11,Q02,R11Q02,จำนวนตู้โทรศัพท์ผู้พิการทางการได้ยิน (TTRS),on,1,1,2, ในบริเวณที่มีบริการโทรศัพท์สาธารณะ ควรมีโทรศัพท์สำหรับคนพิการทางการได้ยินหรือสื่อความหมายอย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1oX5MBmtUZTfs6GlngtBmG_0MOm50yUnf,ไม่เข้าใจ,ถามซ้ำกับQ01 หรือเปล่าจ้ะ,P1: มี >=1 เครื่อง,P1,P,1,P1,มีอย่างน้อย 1 เครื่อง,on,,P1 : มีอย่างน้อย 1 เครื่อง,,0,0,0,0,จำนวน,ไม่เข้าใจ,ถามซ้ำกับQ01 หรือเปล่าจ้ะ,แก้โจทย์,TRUE
575,R11,Q02,R11Q02,จำนวนตู้โทรศัพท์ผู้พิการทางการได้ยิน (TTRS),on,1,1,2, ในบริเวณที่มีบริการโทรศัพท์สาธารณะ ควรมีโทรศัพท์สำหรับคนพิการทางการได้ยินหรือสื่อความหมายอย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1oX5MBmtUZTfs6GlngtBmG_0MOm50yUnf,ไม่เข้าใจ,,P2: เป็นสถานที่ที่ไม่จำเป็นต้องมีตู้โทรศัพท์สาธารณะ (จบ),P2,P,2,P2,เป็นสถานที่ที่ไม่จำเป็นต้องมีตู้โทรศัพท์สาธารณะ (จบ),on,,P2 : เป็นสถานที่ที่ไม่จำเป็นต้องมีตู้โทรศัพท์สาธารณะ (จบ),,0,54,0,0,จำนวน,ไม่เข้าใจ,ถามซ้ำกับQ01 หรือเปล่าจ้ะ,,TRUE
576,R11,Q02,R11Q02,จำนวนตู้โทรศัพท์ผู้พิการทางการได้ยิน (TTRS),on,1,1,2, ในบริเวณที่มีบริการโทรศัพท์สาธารณะ ควรมีโทรศัพท์สำหรับคนพิการทางการได้ยินหรือสื่อความหมายอย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1oX5MBmtUZTfs6GlngtBmG_0MOm50yUnf,ไม่เข้าใจ,,M3: มีเฉพาะโทรศัพท์ทั่วไป,M3,M,1,M1,มีเฉพาะโทรศัพท์ทั่วไป,on,,M1 : มีเฉพาะโทรศัพท์ทั่วไป,,0,0,0,0,จำนวน,ไม่เข้าใจ,ถามซ้ำกับQ01 หรือเปล่าจ้ะ,,TRUE
577,R11,Q02,R11Q02,จำนวนตู้โทรศัพท์ผู้พิการทางการได้ยิน (TTRS),on,1,1,2, ในบริเวณที่มีบริการโทรศัพท์สาธารณะ ควรมีโทรศัพท์สำหรับคนพิการทางการได้ยินหรือสื่อความหมายอย่างน้อย 1 เครื่อง,,https://drive.google.com/open?id=1oX5MBmtUZTfs6GlngtBmG_0MOm50yUnf,ไม่เข้าใจ,,M4: ไม่อยู่ในสภาพใช้การได้,M4,M,2,M2,ไม่อยู่ในสภาพใช้การได้,on,,M2 : ไม่อยู่ในสภาพใช้การได้,,0,0,0,0,จำนวน,ไม่เข้าใจ,ถามซ้ำกับQ01 หรือเปล่าจ้ะ,,TRUE
578,R11,Q03,R11Q03,พื้นที่ว่างด้านหน้า,on,1,1,1,"1.มีพื้นที่ขนาด 150*150 ซม. ด้านหน้าโทรศัพท์ที่ไม่กีดขวางทางสัญจร

2.มีที่นั่งแบบพับได้""",,https://drive.google.com/open?id=1PYeJo-0-5n43-tqwvbH3dtGyO8nFB2FU,ไม่เข้าใจ,"1.มีพื้นที่ขนาด 150*150 ซม. ด้านหน้าโทรศัพท์ที่ไม่กีดขวางทางสัญจร
(ที่ไม่กีดขวางหมายถึงพื้นที่หรือทั้งโทรศัพท์ด้วยนะ)
2.มีที่นั่งแบบพับได้",P1: ผ่านตามเงื่อนไขทุกประการ,P1,P,1,P1,ผ่านตามเงื่อนไขทุกประการ,on,,P1 : ผ่านตามเงื่อนไขทุกประการ,checkbox,0,0,0,0,พื้นที่ว่างด้านหน้า,ผ่าน,,ปรับคำ,TRUE
579,R11,Q03,R11Q03,พื้นที่ว่างด้านหน้า,on,1,1,1,"1.มีพื้นที่ขนาด 150*150 ซม. ด้านหน้าโทรศัพท์ที่ไม่กีดขวางทางสัญจร

2.มีที่นั่งแบบพับได้""",,https://drive.google.com/open?id=1PYeJo-0-5n43-tqwvbH3dtGyO8nFB2FU,ไม่เข้าใจ,,M2: ตู้โทรศัพท์กีดขวางทางสัญจร,M2,M,1,M1,พื้นที่ใช้งานตู้โทรศัพท์กีดขวางทางสัญจร,on,,M1 : พื้นที่ใช้งานตู้โทรศัพท์กีดขวางทางสัญจร,checkbox,0,0,0,0,พื้นที่ว่างด้านหน้า,ไม่เข้าใจ,ที่ไม่กีดขวางหมายถึงพื้นที่หรือทั้งโทรศัพท์ด้วยนะ,รวมพื้นที่ใช้ด้วย,TRUE
580,R11,Q03,R11Q03,พื้นที่ว่างด้านหน้า,on,1,1,1,"1.มีพื้นที่ขนาด 150*150 ซม. ด้านหน้าโทรศัพท์ที่ไม่กีดขวางทางสัญจร

2.มีที่นั่งแบบพับได้""",,https://drive.google.com/open?id=1PYeJo-0-5n43-tqwvbH3dtGyO8nFB2FU,ไม่เข้าใจ,,M3: ไม่มีที่นั่งแบบพับได้,M3,M,2,M2,ไม่มีที่นั่งแบบพับได้,on,,M2 : ไม่มีที่นั่งแบบพับได้,checkbox,0,0,0,0,พื้นที่ว่างด้านหน้า,ผ่าน,,,TRUE
581,R11,Q03,R11Q03,พื้นที่ว่างด้านหน้า,on,1,1,1,"1.มีพื้นที่ขนาด 150*150 ซม. ด้านหน้าโทรศัพท์ที่ไม่กีดขวางทางสัญจร

2.มีที่นั่งแบบพับได้""",,https://drive.google.com/open?id=1PYeJo-0-5n43-tqwvbH3dtGyO8nFB2FU,ไม่เข้าใจ,,D4: พื้นที่หน้าตู้โทรศัพท์กว้าง <150cm x 150cm,D4,D,1,D1,ด้านหน้าตู้โทรศัพท์มีพื้นที่น้อยกว่า 150*150 ซม,on,,D1 : ด้านหน้าตู้โทรศัพท์มีพื้นที่น้อยกว่า 150*150 ซม,checkbox,0,0,0,0,พื้นที่ว่างด้านหน้า,ไม่เข้าใจ,ด้านหน้าตู้โทรศัพท์มีพื้นที่น้อยกว่า 150*150 ซม,ปรับคำ,TRUE
582,R11,Q04,R11Q04,ความสูงของโทรศัพท์,on,1,1,2,"1.โทรศัพท์หรือชั้นวางสูงจากพื้นไม่เกิน 80 ซม.
2.บริเวณใต้โทรศัพท์หรือชั้นวางมีพื้นที่เพียงพอ",,https://drive.google.com/open?id=1yDI7RziG4CsrbI85Tcx7BVSp9bHxxppm,ไม่เข้าใจ,"1.โทรศัพท์หรือชั้นวางสูงจากพื้นไม่เกิน 80 ซม.(จากพื้นวัดถึงไหนนะจ้ะ)
2.บริเวณใต้โทรศัพท์หรือชั้นวางมีพื้นที่เพียงพอ (ต้องการพื้นที่เท่าไหร่ถึงจะพอเหรอจ้ะ)",P1: ผ่านตามเงื่อนไขทุกประการ,P1,P,1,P1,ผ่านตามเงื่อนไขทุกประการ,on,,P1 : ผ่านตามเงื่อนไขทุกประการ,,0,0,0,0,ความสูง,ผ่าน,,เป็นส่วนสูงที่สุดขของใช้งาน เพิ่มตัวเลขความสูงช่องว่า,TRUE
583,R11,Q04,R11Q04,ความสูงของโทรศัพท์,on,1,1,2,"1.โทรศัพท์หรือชั้นวางสูงจากพื้นไม่เกิน 80 ซม.
2.บริเวณใต้โทรศัพท์หรือชั้นวางมีพื้นที่เพียงพอ",,https://drive.google.com/open?id=1yDI7RziG4CsrbI85Tcx7BVSp9bHxxppm,ไม่เข้าใจ,,M2: ความสูง >80cm,M2,M,1,M1,ความสูงเกิน 80 ซม. ,on,,M1 : ความสูงเกิน 80 ซม. ,,0,0,0,0,ความสูง,ไม่เข้าใจ,วัดความสูงจากพื้นถึงไหนจ้ะ,,TRUE
